,Compound,Negative,Neutral,Positive,Source,Tweet Date,Tweet Text,Tweets Ago
0,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:49:17,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",1
1,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:48:35,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",2
2,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:48:32,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",3
3,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:48:31,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",4
4,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:48:28,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",5
5,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:48:02,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",6
6,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:47:50,"RT @FutureVictm498A: #MenToo 
मेरा भी 2 बार सेक्सुअल हरासमेंट हुआ है एक बार खुद के घर में और दूसरे बार कहीं और उस समय मैं लगभग 13 वर्ष का…",7
7,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:47:39,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",8
8,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:47:38,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",9
9,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:47:34,RT @eseletwits: @BBC https://t.co/KmF8j4ogkX,10
10,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:47:19,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",11
11,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:47:03,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",12
12,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:47:02,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",13
13,-0.1531,0.114,0.114,0.093,@BBC,2018-10-08 04:46:55,"RT @hunkyhuncho: #Cameroon as we knw, is a union btwn 2 equal states  which has failed and one party wants out of the Union leading 2 the c…",14
14,0.34,0.0,0.0,0.103,@BBC,2018-10-08 04:46:54,RT @ChrisMcCusker67: I have to question the motive behind @BBC for engaging the services of @RuthDavidsonMSP to offer her opinion on the co…,15
15,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:54,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",16
16,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:48,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",17
17,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:41,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",18
18,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:35,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",19
19,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:27,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",20
20,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:22,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",21
21,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:15,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",22
22,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:04,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",23
23,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:46:03,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",24
24,0.1243,0.127,0.127,0.183,@BBC,2018-10-08 04:45:53,"RT @dontbrexitfixit: Well quelle fucking surprise! #bbcqt You are there to provide balance and journalistic input @BBC, you have failed mis…",25
25,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:45:53,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",26
26,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:45:23,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",27
27,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:45:20,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",28
28,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:45:20,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",29
29,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:45:14,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",30
30,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:44:51,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",31
31,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:44:41,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",32
32,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:44:34,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",33
33,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:44:34,@BBC @YoongiDailyPH @BTS_twt Because they are genuine artists. They are our family! /my brothers from another famil… https://t.co/tqDhyNmqij,34
34,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:44:22,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",35
35,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:44:20,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",36
36,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:44:12,"RT @FutureVictm498A: #MenToo 
मेरा भी 2 बार सेक्सुअल हरासमेंट हुआ है एक बार खुद के घर में और दूसरे बार कहीं और उस समय मैं लगभग 13 वर्ष का…",37
37,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:43:48,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",38
38,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:43:40,RT @BBC: Little girls don’t stay little forever. https://t.co/3yThJBbcUs,39
39,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:43:25,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",40
40,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:43:21,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",41
41,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:43:19,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",42
42,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:43:01,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",43
43,-0.743,0.283,0.283,0.0,@BBC,2018-10-08 04:42:43,RT @judithnwana: #Cameroon polls close after vote marked by deadly separatist violence. Virtually no polling in #SouthernCameroons @commonw…,44
44,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:42:26,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",45
45,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:42:19,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",46
46,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:42:16,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",47
47,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:42:04,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",48
48,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:41:55,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",49
49,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:41:47,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",50
50,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:41:44,"RT @FutureVictm498A: #MenToo 
मेरा भी 2 बार सेक्सुअल हरासमेंट हुआ है एक बार खुद के घर में और दूसरे बार कहीं और उस समय मैं लगभग 13 वर्ष का…",51
51,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:41:35,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",52
52,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:41:26,@Afsheenn @BBC چون مثل خودت ایده آلیست هستم، با نظرت موافقم. و البته معتقدم الان وقتشه کمی ایده آلیست تر هم باشیم.… https://t.co/LUitvIj58L,53
53,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:41:17,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",54
54,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:41:14,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",55
55,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:41:14,RT @BBC: Little girls don’t stay little forever. https://t.co/3yThJBbcUs,56
56,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:41:13,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",57
57,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:41:12,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",58
58,-0.296,0.084,0.084,0.0,@BBC,2018-10-08 04:41:12,"RT @vegrabYLnslH62H: @BBC @BTS_National @BTS_twt No wonder that #BTS is in the center of pop music. From now on , they will lead to the ind…",59
59,0.5859,0.0,0.0,0.194,@BBC,2018-10-08 04:41:06,"RT @brighteyes_aube: @BBC @BTS_twt As singer, BTS is powerful musician who has created their own songs and lyrics.💜
What is amaging, howeve…",60
60,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:41:04,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",61
61,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:40:54,"@EMRozenfelds @gasteropanhaus @BBC i don't think there was any political correctness driving things, have you ever… https://t.co/jBPj5vx7N2",62
62,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:40:41,@walterowensgrpa @BBC https://t.co/yv97CaInTC,63
63,-0.296,0.084,0.084,0.0,@BBC,2018-10-08 04:40:38,"RT @vegrabYLnslH62H: @BBC @BTS_National @BTS_twt No wonder that #BTS is in the center of pop music. From now on , they will lead to the ind…",64
64,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:40:35,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",65
65,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:40:29,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",66
66,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:40:26,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",67
67,0.1531,0.147,0.147,0.187,@BBC,2018-10-08 04:40:12,"I can't believe @BBC didn't do this themselves. What a missed opportunity. #DoctorWho
https://t.co/GtLdQFXgJJ",68
68,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:40:04,"RT @FutureVictm498A: #MenToo 
मेरा भी 2 बार सेक्सुअल हरासमेंट हुआ है एक बार खुद के घर में और दूसरे बार कहीं और उस समय मैं लगभग 13 वर्ष का…",69
69,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:40:00,"RT @astro_timpeake: I always feel at home in the @sciencemuseum Space Gallery. Filming for an upcoming @BBC #SkyAtNight about Black Arrow,…",70
70,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:40:00,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",71
71,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:39:49,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",72
72,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:39:36,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",73
73,0.4574,0.0,0.0,0.2,@BBC,2018-10-08 04:39:33,RT @iPopMusicNews: RETWEET if you want radio to play @AvrilLavigne #HeadAboveWater ! @1027KIISFM @BBCR1 @bbc @capital @spin1038 @RTE2fm @be…,74
74,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:39:29,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",75
75,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:39:29,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",76
76,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:39:05,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",77
77,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:38:59,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",78
78,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:38:45,RT @BBC: Little girls don’t stay little forever. https://t.co/3yThJBbcUs,79
79,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:38:36,"@Afsheenn @BBC گزینه خایمالی رو هم اضافه کن
کلا خایه خوری رو دوست دارن",80
80,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:38:33,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",81
81,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:37:49,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",82
82,-0.4189,0.217,0.217,0.098,@BBC,2018-10-08 04:37:41,"RT @BBC: Please can everyone stop drinking their own urine?
It’s really not very good for you.
👉 https://t.co/gJwPTW9aiI https://t.co/E8aW0…",83
83,0.9134,0.0,0.0,0.442,@BBC,2018-10-08 04:37:40,"RT @nazirafzal: Absolutely adored #DoctorWho &amp; Jodie Whittaker &amp; what a beautifully talented diverse team
This was everything I hoped and m…",84
84,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:37:40,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",85
85,0.9698,0.0,0.0,0.681,@BBC,2018-10-08 04:37:19,@BBC @choi_bts2 @BTS_twt They re talented ! Humble kind smart fun and love army 😘we love BTS💜,86
86,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:36:51,“in a poison-pen letter Friday to investors that eccentric billionaire is looking for a way out of his company to a… https://t.co/jBNMdZq3rO,87
87,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:46,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",88
88,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:43,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",89
89,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:36:42,@BBC Who is everyone https://t.co/NteA92Q2Nm,90
90,-0.4215,0.543,0.543,0.239,@BBC,2018-10-08 04:36:40,"@BBC ok chillll
ill stop",91
91,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:39,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",92
92,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:38,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",93
93,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:30,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",94
94,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:24,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",95
95,0.0,0.0,0.0,0.0,@BBC,2018-10-08 04:36:23,"RT @KenFry10: Come listen to my conversation with Emit Blackwell.
https://t.co/Olwee0PUHD  
On writing and publishing.

@EmitBlackwell
@Ama…",96
96,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:21,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",97
97,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:18,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",98
98,-0.5859,0.16,0.16,0.0,@BBC,2018-10-08 04:36:17,The @bbc doing all it can to maintian the fiction that boys don't expereince sexual harrassment or assault and that… https://t.co/3MK1D4hJsf,99
99,0.7065,0.0,0.0,0.175,@BBC,2018-10-08 04:36:14,"RT @BBC: 🎤🎶 The music. The performances. The Internet. The fans.

What is it that has made #KPop superstars @BTS_twt so successful? #BTS
👉…",100
100,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:49:13,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,1
101,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:59,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,2
102,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:44,RT @MOTGeekverse: En Enero del proximo año tendremos la segunda temporada de #StarTrekDiscovery por @CBS https://t.co/NI3Ezt7Mqi,3
103,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:38,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,4
104,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:31,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,5
105,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:30,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,6
106,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:24,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,7
107,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:24,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,8
108,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:20,"RT @madeleine: Colin Powell, @HillaryClinton, and I used to consult each other when we were Secretaries of State. Watch as Elizabeth McCord…",9
109,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:14,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,10
110,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:12,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,11
111,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:12,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,12
112,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:09,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,13
113,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:06,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,14
114,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:06,@Pattern_Hustler @MarkDice @CBS @colbertlateshow https://t.co/wRiXj5Ski2,15
115,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:04,RT @Hotwing209: @MarkDice @CBS @colbertlateshow https://t.co/t8boN33Liv,16
116,-0.6369,0.296,0.296,0.121,@CBS,2018-10-08 04:48:02,"@MarkDice @CBS @colbertlateshow Fortunately the ""tolerant"" liberals failed in their quest to ruin a good, decent, h… https://t.co/IJhoWdKay0",17
117,-0.8122,0.346,0.346,0.0,@CBS,2018-10-08 04:48:02,"Holy Moses! What a dumb bitch is @ArielDumas, @CBS employee and @ColbertLateShow #writer ☝
'Whatever happenes, I'm… https://t.co/O8EXn9agz6",18
118,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:55,"RT @madeleine: Colin Powell, @HillaryClinton, and I used to consult each other when we were Secretaries of State. Watch as Elizabeth McCord…",19
119,-0.576,0.334,0.334,0.136,@CBS,2018-10-08 04:47:54,@kukishinden9 @MattOnAir @CBS @colbertlateshow Bot acct...and a really stupid one. Please report before blocking,20
120,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:51,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,21
121,0.7256,0.0,0.0,0.243,@CBS,2018-10-08 04:47:50,"RT @Cirincione: MUST SEE!  ON @CBS right now. A true meeting of the minds! @HillaryClinton , @madeleine and Powell there to help Secretary…",22
122,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:48,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,23
123,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:45,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,24
124,-0.7955,0.336,0.336,0.0,@CBS,2018-10-08 04:47:40,@MarkDice @realpietretief @CBS @colbertlateshow This Woman must face civil prosecution and pay damages so must all the ring leaders!!,25
125,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:39,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,26
126,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:26,"RT @madeleine: Colin Powell, @HillaryClinton, and I used to consult each other when we were Secretaries of State. Watch as Elizabeth McCord…",27
127,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:19,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,28
128,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:11,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,29
129,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:46:55,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,30
130,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:46:51,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,31
131,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:46:48,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,32
132,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:46:40,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,33
133,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:46:38,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,34
134,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:46:34,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,35
135,-0.4445,0.258,0.258,0.13,@CBS,2018-10-08 04:46:17,@MattOnAir @DavidShaffier @CBS @colbertlateshow So when smart people call you out for a ridiculously bad and intent… https://t.co/f30uwxmGaP,36
136,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:46:07,@dawnlyen @hall_m_brandon @GodFriendedMe @CBS I was watching on West Coast and it took me a few minutes. It took me… https://t.co/A6VP9ZGsGm,37
137,-0.3612,0.179,0.179,0.0,@CBS,2018-10-08 04:46:04,@MarkDice @CBS @colbertlateshow CBS: we are sad by this tweet but stand behind her for saying sorry.  Me: 🙄,38
138,-0.7184,0.273,0.273,0.0,@CBS,2018-10-08 04:46:04,RT @BlueCheckHate: @MarkDice @CBS @colbertlateshow The left is attacking their own now. Can you smell the desperation? https://t.co/o2ISKna…,39
139,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:45:53,@MarkDice @CBS @colbertlateshow @cbs come get your mans,40
140,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:45:38,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,41
